2.438385350495983857e+03,5.268367072902892545e+01,3.587426467686958276e+00
2.430603580672349835e+03,5.152980604061450265e+01,3.500334277563619256e+00
2.218081737708597302e+03,5.262504357205673955e+01,3.610304314139442639e+00
2.633086917594865554e+03,5.242280430267106084e+01,3.651700061343638115e+00
2.221508177875296496e+03,5.179312000949335015e+01,3.592533685766275742e+00
2.461553267363581654e+03,5.227407959294577466e+01,3.638585261674121885e+00
2.434459650764008984e+03,5.083951817813471052e+01,3.564996525403775429e+00
2.640995306771025753e+03,5.178224970820134843e+01,3.506510871037986199e+00
2.566794528833527238e+03,5.162351288613466238e+01,3.451931721863045865e+00
2.463642814054542669e+03,5.429204716501184436e+01,3.459872072680903798e+00
2.327411527380332700e+03,5.165972642006087767e+01,3.538782306746744322e+00
2.329635932758099443e+03,5.394931578882850687e+01,3.572844593679356695e+00
2.786675220984299813e+03,5.043284127484486135e+01,3.465691768366740977e+00
2.505498064497936411e+03,5.273078568062317828e+01,3.664550926803960884e+00
2.244443388415411846e+03,5.251469923392103567e+01,3.490931423357551466e+00
2.313445486272373273e+03,5.389772750060541284e+01,3.592220581945738012e+00
2.783073782129758911e+03,5.414223812640624089e+01,3.552126689387708591e+00
2.589837972987528246e+03,5.066498908890005737e+01,3.460526913432007579e+00
2.628833888192255472e+03,5.391742315001116026e+01,3.590901656945482134e+00
2.498772793004437062e+03,5.330405063689764233e+01,3.412986310832834214e+00
2.346698557221907777e+03,5.261448685149757409e+01,3.316219186831510513e+00
2.211035864415087417e+03,5.461921079991315509e+01,3.389637078052659014e+00
2.372420612916126629e+03,5.309007372198394137e+01,3.521905018781807506e+00
2.303641753311313551e+03,5.074216804682384918e+01,3.521490614747976977e+00
2.777340422176812353e+03,5.104608033222218921e+01,3.464790901164855441e+00
2.725192453360558829e+03,5.198405628324329797e+01,3.640338738789208328e+00
2.527972524559393150e+03,5.155742446282987146e+01,3.659309663709087612e+00
2.275463413095938449e+03,5.095726205497750527e+01,3.516158877421849294e+00
2.526635419531603475e+03,5.059403659125166541e+01,3.530550635725562714e+00
2.271207452461045705e+03,5.275520849851713479e+01,3.412573640795262264e+00
2.438353829018895794e+03,5.002058530942033343e+01,3.679789110580485190e+00
2.397304259214766716e+03,5.095874207409081436e+01,3.625338165822484804e+00
2.787744236090296454e+03,5.130567691859715751e+01,3.624741454111946481e+00
2.665791410046244891e+03,5.174071666621640020e+01,3.369111863536567775e+00
2.514464108314080477e+03,5.004854179418813942e+01,3.475546735349533733e+00
2.715943811780160104e+03,5.388920498093518319e+01,3.649775554613155837e+00
2.526625716561005902e+03,5.227623407802857969e+01,3.604193308125112516e+00
2.297955428783367097e+03,5.343809917853097602e+01,3.529013590056527150e+00
2.513012005225391931e+03,5.318107778369225258e+01,3.533576875987367139e+00
2.211326608587395640e+03,5.078708423717021248e+01,3.451157964578397408e+00
2.568125688864510266e+03,5.398092918503073889e+01,3.306988235371497886e+00
2.678333650351400138e+03,5.162861159546709899e+01,3.535471865394604229e+00
2.471318787123649145e+03,5.370335878923401651e+01,3.552551493533127935e+00
2.509153352869574064e+03,5.250982544118954110e+01,3.399906259169404699e+00
2.764434389491601905e+03,5.116377776264919675e+01,3.417512491526748963e+00
2.525242775054728099e+03,5.307445800493555055e+01,3.475128445229199947e+00
2.257231874262531164e+03,5.136792333296302360e+01,3.501061299163470864e+00
2.381692958483505663e+03,5.356197330494637754e+01,3.338264985014732567e+00
2.621976882105209370e+03,5.247899081150629286e+01,3.463162851874508341e+00
2.491527933918686813e+03,5.093178738102501057e+01,3.460430753813390492e+00
2.460814960631264057e+03,5.452878832944356446e+01,3.684272056466207701e+00
2.580251549685614464e+03,5.448639263787283937e+01,3.657088440036531551e+00
2.240873639314856518e+03,5.287288954375741667e+01,3.337466842561436664e+00
2.593964995266224832e+03,5.245637969989817151e+01,3.451699802998609456e+00
2.790116766432613986e+03,5.045390164307646330e+01,3.666894273815736405e+00
2.443986618353471840e+03,5.440534034017236564e+01,3.673781865964609317e+00
2.550456193732389693e+03,5.187234987368479011e+01,3.555926913130917022e+00
2.640950810365482084e+03,5.475250161828126494e+01,3.638773049346843536e+00
2.591529106584177043e+03,5.469621456637589318e+01,3.650038405837154887e+00
2.458064013736723609e+03,5.216833690973226112e+01,3.309987571906841453e+00
2.415607464920864913e+03,5.281722293909553656e+01,3.501191530283209286e+00
2.549171029045739488e+03,5.145635475569781647e+01,3.405563524948721721e+00
2.416421259664471108e+03,5.431269918361747528e+01,3.635453577317709239e+00
2.608585869663655558e+03,5.195682003918699365e+01,3.514002361995938184e+00
2.703286109879440119e+03,5.089367923276464722e+01,3.409693656694356978e+00
2.749265694228812208e+03,5.484239791257873264e+01,3.423246286627108503e+00
2.526445338447796075e+03,5.025821907395145161e+01,3.565476257412711458e+00
2.549047183173835947e+03,5.304911931812966230e+01,3.486394128190686281e+00
2.789565712752573290e+03,5.433916059643753727e+01,3.482207646103394172e+00
2.247334466946504563e+03,5.462285928611299823e+01,3.535313200880362494e+00
2.516314364159925844e+03,5.358924049817280633e+01,3.310478084099354845e+00
